timestamp,open,high,low,close,volume
2020-04-13 04:57:04,851.7500,851.7500,851.7500,851.7500,0
2020-04-13 04:55:00,850.9500,853.0000,850.7000,852.5000,1525
2020-04-13 04:50:00,852.0000,852.7500,849.6000,851.2500,1972
2020-04-13 04:45:00,849.7500,852.1000,849.7500,851.6000,2463
2020-04-13 04:40:00,848.1000,849.8500,848.1000,848.9000,651
2020-04-13 04:35:00,850.2000,853.3500,848.3000,849.0000,3365
2020-04-13 04:30:00,848.2000,850.1500,847.6500,849.9000,1983
2020-04-13 04:25:00,847.0500,849.0000,846.4000,847.5500,878
2020-04-13 04:20:00,845.8500,847.2000,845.0000,846.9000,1497
2020-04-13 04:15:00,848.3000,848.4500,843.7000,845.8500,1862
2020-04-13 04:10:00,845.8000,848.6000,843.5000,848.3500,3703
2020-04-13 04:05:00,847.0000,847.0000,844.8000,845.3000,2118
2020-04-13 04:00:00,848.0500,848.0500,846.0000,846.4000,986
2020-04-13 03:55:00,846.0500,848.0000,845.0000,847.8500,2611
2020-04-13 03:50:00,846.2500,847.5000,845.0000,846.5000,2057
2020-04-13 03:45:00,844.6500,847.9000,843.5000,846.2500,2089
2020-04-13 03:40:00,848.6000,848.6000,843.0500,844.6500,4100
2020-04-13 03:35:00,847.5000,850.5000,847.5000,849.2500,1619
2020-04-13 03:30:00,847.2000,847.9500,845.4500,847.8000,3303
2020-04-13 03:25:00,847.7000,849.2500,846.5000,847.8000,1894
2020-04-13 03:20:00,847.5000,850.0000,847.5000,848.6000,640
2020-04-13 03:15:00,849.5500,850.0000,846.0500,847.2000,4225
2020-04-13 03:10:00,849.2500,851.0000,849.0000,849.4500,1002
2020-04-13 03:05:00,849.6500,851.1000,848.1500,849.5000,996
2020-04-13 03:00:00,848.3500,850.2000,848.3500,849.4000,1458
2020-04-13 02:55:00,850.4500,850.5000,848.3000,848.3500,1201
2020-04-13 02:50:00,850.0000,854.1000,850.0000,850.1000,1554
2020-04-13 02:45:00,850.7500,851.6500,848.0000,849.0000,3642
2020-04-13 02:40:00,851.7500,852.8500,850.7500,851.0000,947
2020-04-13 02:35:00,846.7000,855.5000,846.7000,850.5000,5406
2020-04-13 02:30:00,849.8000,850.4000,846.2500,846.2500,3502
2020-04-13 02:25:00,850.0000,851.2500,848.4000,850.4000,3560
2020-04-13 02:20:00,856.0000,856.0000,847.0000,849.8000,4707
2020-04-13 02:15:00,854.8500,859.0000,854.3000,856.8000,3798
2020-04-13 02:10:00,854.0500,858.4000,854.0500,854.4500,2737
2020-04-13 02:05:00,852.5500,856.4500,852.4500,854.3500,3851
2020-04-13 02:00:00,860.1000,860.7500,852.6500,852.6500,6004
2020-04-13 01:55:00,862.8500,863.2000,857.6000,860.3000,9466
2020-04-13 01:50:00,854.9000,866.0500,854.0000,862.8000,18518
2020-04-13 01:45:00,851.1000,855.1000,848.0000,855.1000,9486
2020-04-13 01:40:00,849.9500,853.0000,848.5500,851.1000,8849
2020-04-13 01:35:00,843.6000,848.8000,842.0000,848.4000,3377
2020-04-13 01:30:00,844.8500,845.0000,840.8000,843.0000,3516
2020-04-13 01:25:00,849.6000,850.5000,843.6000,844.8500,9998
2020-04-13 01:20:00,836.7500,851.0000,836.4000,850.5000,14013
2020-04-13 01:15:00,839.1000,840.0000,834.5000,835.8500,2765
