timestamp,open,high,low,close,volume
2020-06-05 05:55:00,1773.7000,1777.7000,1766.3000,1766.3000,1191
2020-06-05 05:50:00,1768.8000,1774.4500,1768.7000,1773.0000,3536
2020-06-05 05:45:00,1765.8000,1769.6000,1764.8500,1769.6000,2038
2020-06-05 05:40:00,1763.3000,1767.0000,1762.2500,1767.0000,2461
2020-06-05 05:35:00,1761.6500,1764.7500,1759.8500,1764.0000,1832
2020-06-05 05:30:00,1761.0000,1767.2500,1759.8500,1761.8000,4607
2020-06-05 05:25:00,1756.9500,1762.6500,1754.9500,1761.1000,18808
2020-06-05 05:20:00,1761.0500,1761.0500,1755.0000,1755.7000,1234
2020-06-05 05:15:00,1764.4000,1764.4000,1761.1000,1761.1000,1466
2020-06-05 05:10:00,1761.8500,1768.0000,1761.8000,1764.3500,330
2020-06-05 05:05:00,1765.0000,1765.0000,1759.2000,1762.0000,2034
2020-06-05 05:00:00,1768.0500,1770.0000,1765.0500,1765.0500,2675
2020-06-05 04:55:00,1773.8000,1773.9500,1767.2000,1768.6500,1575
2020-06-05 04:50:00,1775.8500,1775.8500,1770.6500,1773.2000,3596
2020-06-05 04:45:00,1778.5000,1780.0000,1777.0000,1777.5000,1072
2020-06-05 04:40:00,1779.8000,1782.4000,1778.1500,1778.1500,4172
2020-06-05 04:35:00,1776.8500,1778.9000,1776.4500,1778.9000,2140
2020-06-05 04:30:00,1779.0000,1780.0000,1776.6500,1776.6500,735
2020-06-05 04:25:00,1776.3500,1779.5000,1776.2000,1778.9500,1393
2020-06-05 04:20:00,1773.5000,1778.8000,1773.5000,1776.6500,3719
2020-06-05 04:15:00,1772.0000,1774.7500,1770.4000,1772.6500,693
2020-06-05 04:10:00,1773.0000,1775.7500,1773.0000,1775.7000,1422
2020-06-05 04:05:00,1777.3000,1780.0000,1772.0000,1772.0000,5435
2020-06-05 04:00:00,1773.3500,1776.8000,1772.9000,1776.5500,2601
2020-06-05 03:55:00,1769.6500,1773.8500,1769.5500,1773.3000,1124
2020-06-05 03:50:00,1769.4500,1770.2500,1768.4500,1769.0000,531
